person,Avg Daily spending,Highest daily spending,Lowest daily spending,count days no spending,count days spending 0_to_5,count days spending 5_to_10,count days spending 10_to_15,count days spending 15_to_20,count days spending 20_plus,std_daily_spending
033bf5269a494dd787e5e9f4a45b843c,1.7913333333333334,28.21,25.53,28.0,0.0,0.0,0.0,0.0,2.0,6.826214043005065
033d0a511a5c452ea2be37a23f8c6dcb,3.741333333333333,55.4,14.79,26.0,0.0,0.0,0.0,0.0,3.0,11.37462715821955
033f0ee2250e475b87f70115e7895957,3.0143333333333335,39.21,16.7,27.0,0.0,0.0,0.0,1.0,2.0,9.711987503305792
033fed8bb1504885b866429db25543a0,2.999333333333333,37.9,21.46,27.0,0.0,0.0,0.0,0.0,3.0,9.404045326653158
0340f0361285411ab60a24823b020112,0.6883333333333332,5.14,0.99,24.0,5.0,1.0,1.0,0.0,0.0,1.5195373237143333
0342c7c449a84440b3f7a80ad095761a,8.174,39.04,6.02,19.0,0.0,1.0,1.0,2.0,6.0,12.620970671452145
0345b2da6507473ca4400ed84dc6725a,1.315,9.71,0.05,19.0,8.0,3.0,3.0,0.0,0.0,2.7086830366625496
034946bd82b34a219b556a47f1200828,0.7376666666666666,11.53,10.6,28.0,0.0,0.0,0.0,0.0,0.0,2.8099351855739374
034b962ed61d4da1bb0baaec84cc2e85,4.651,42.17,6.66,24.0,0.0,1.0,1.0,1.0,3.0,11.140348954480118
034ce97360c6485ab990d903343f9f08,0.7523333333333333,8.44,1.17,25.0,3.0,2.0,2.0,0.0,0.0,2.083770924158367
034dcdec0a0547a19d77dcf2bc8ecc48,0.37899999999999995,11.37,11.37,29.0,0.0,0.0,0.0,0.0,0.0,2.0758684929445796
03533ca5a4244ca3ac48b9c8ccba8332,0.5690000000000001,8.04,0.1,23.0,6.0,1.0,1.0,0.0,0.0,1.6231500876063654
0355c6a5fdbc429ea5b05e8a9ecd2eae,3.6363333333333334,39.0,15.98,25.0,0.0,0.0,0.0,4.0,1.0,9.017228522660668
03566626393f43a88c55de21c61761d0,0.18166666666666667,3.19,2.2600000000000002,28.0,2.0,0.0,0.0,0.0,0.0,0.7020565029492523
03568fe0e51b41a9bd752ec8be307ba5,2.3939999999999997,21.34,13.07,26.0,0.0,0.0,0.0,1.0,2.0,6.338523487374645
03575a43a3da4691998de01fff617f99,6.709666666666666,35.95,17.28,22.0,0.0,0.0,0.0,1.0,7.0,11.66309667382503
035d5aa3c23a4059ae663b4c07aa26ce,8.731666666666666,58.22,16.6,20.0,0.0,0.0,0.0,4.0,6.0,14.632428578057505
03637e48ffda4bf9b73b079d03c0bbe3,3.2996666666666665,19.89,7.63,22.0,0.0,3.0,3.0,3.0,0.0,6.0155255930732725
03659e112e884f38afa963dcb243c6a6,0.21133333333333332,2.27,0.27,25.0,5.0,0.0,0.0,0.0,0.0,0.5835724304738834
03676dc08a0a4899b0af5030bb6da6f5,3.254333333333333,33.93,13.95,25.0,0.0,0.0,0.0,3.0,1.0,8.001122198590746
036c34e6a32a463db11ebb398a8719b6,0.6343333333333334,6.18,0.63,23.0,6.0,1.0,1.0,0.0,0.0,1.5169290287158856
036e4bedca2045afad50fda2d3b505ab,0.8283333333333334,24.85,24.85,29.0,0.0,0.0,0.0,0.0,1.0,4.536968518001125
036f1e5cca91478685c8cef24cc8b076,0.4936666666666667,6.25,1.29,25.0,4.0,1.0,1.0,0.0,0.0,1.3434887249333314
03716dbf46394867ba126ebe1ebc202e,0.11566666666666667,2.23,0.56,27.0,3.0,0.0,0.0,0.0,0.0,0.4294156681956935
037334c596b849cc8f8004e4e663b005,0.779,8.09,0.47,20.0,8.0,2.0,2.0,0.0,0.0,1.8174126170712186
0375600415e24e0a9fd83ec191d5955d,1.379,19.79,0.22,21.0,7.0,1.0,1.0,1.0,0.0,3.974189442406832
037c3e0c1cd6477dbe15812a05619fc5,4.530333333333334,34.67,8.72,24.0,0.0,1.0,1.0,0.0,5.0,9.862722392347143
03833a1fe27f4435917da7e54c6fa48a,0.07933333333333333,1.38,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.3060080383588474
0383a12d3a2d4fbb86ec83bd0c25eead,3.062333333333333,57.61,0.41,20.0,6.0,3.0,3.0,0.0,1.0,10.563268069061325
03887756866f4ea9b74b7e1b83ffac44,8.392333333333333,40.79,9.34,17.0,0.0,1.0,1.0,3.0,5.0,11.475418611050777
038d32f25cff4833ab44c5123e42583a,1.282,12.47,1.09,22.0,5.0,2.0,2.0,0.0,0.0,2.9177830507141005
0390715ee2a4443eac8582a5941d61a9,1.7273333333333332,25.01,11.02,27.0,0.0,0.0,0.0,1.0,1.0,5.591724756023532
03922ce960124f4a8c4acd2a332ef296,0.628,7.89,4.72,27.0,1.0,2.0,2.0,0.0,0.0,1.9609276481755542
039e0c539c2f4fc582423412a8bceb40,0.37566666666666665,2.53,0.34,23.0,7.0,0.0,0.0,0.0,0.0,0.7727500525254988
03a6837af25144b18936719d7afd5a58,0.8713333333333334,7.18,1.9,24.0,3.0,3.0,3.0,0.0,0.0,2.014029642855053
03aaca8d2f4448a0a1a4bc1423b3b45a,0.20433333333333334,3.74,0.47,27.0,3.0,0.0,0.0,0.0,0.0,0.7575445057294784
03ab43c52f3f44e3879910eaf9cd138d,0.19966666666666663,2.08,0.94,26.0,4.0,0.0,0.0,0.0,0.0,0.5405136977646954
03adb16f61e44e6594d6d8e38d0a3e64,3.9213333333333327,30.56,17.7,25.0,0.0,0.0,0.0,2.0,3.0,9.121946152504705
03ae3b023c2540f4969b64b633be5ede,1.0033333333333332,13.91,0.08,21.0,8.0,0.0,0.0,0.0,0.0,2.732103311689938
03af4a51012e4a00809df85c9279e4e4,5.178333333333333,32.71,20.7,24.0,0.0,0.0,0.0,0.0,6.0,10.704808485565898
03b0358ba8d945b3ac283f25969a0cca,0.07066666666666667,1.07,1.05,28.0,2.0,0.0,0.0,0.0,0.0,0.268943441475422
03b326a99f5345df8b4d21ed26bdb0da,5.377666666666666,30.55,12.98,23.0,0.0,0.0,0.0,1.0,5.0,10.326283733615227
03b810ec338c4a85b063449f40c7b9cc,0.46266666666666667,6.79,2.17,27.0,2.0,1.0,1.0,0.0,0.0,1.5379967564947936
03bbce97de8240359c2706a4c9f537f2,1.3076666666666665,7.29,0.55,18.0,9.0,3.0,3.0,0.0,0.0,2.1054472591161097
03c0b69b3db24c70bba1622bc8dd8459,4.901666666666667,16.25,5.11,16.0,0.0,6.0,6.0,2.0,0.0,5.826594843582688
03c23b2ec84f4c5296e99c939288bcd4,2.9033333333333333,24.59,18.99,26.0,0.0,0.0,0.0,2.0,2.0,7.590004467461924
03c7b0b202294fbe8edbd73b0b499fac,0.3853333333333333,6.18,2.28,27.0,2.0,1.0,1.0,0.0,0.0,1.293836138783806
03cc530b458e4fb180c222777916e9b5,1.6079999999999999,9.969999999999999,0.37,12.0,16.0,2.0,2.0,0.0,0.0,2.603700814424438
03cd7c3f955a4c47bd3caf4e9a2db37c,5.788333333333333,36.85,10.96,21.0,0.0,0.0,0.0,2.0,4.0,9.87859409351188
03deb7cf0ebd4c7889a8a9e44df1c50a,1.6276666666666668,9.91,0.29,19.0,6.0,5.0,5.0,0.0,0.0,2.8302317235864987
03e507f56bd34d3dacdecb5eb87111f7,9.581333333333333,50.96,8.88,19.0,0.0,1.0,1.0,3.0,7.0,14.671043432636237
03e67807671e4cb4bb34f2ebabc97d28,6.968666666666667,48.47,7.72,20.0,0.0,2.0,2.0,2.0,4.0,12.975546957665202
03e866224ec641c58bc93a69be00de9c,0.873,7.42,1.66,23.0,6.0,1.0,1.0,0.0,0.0,1.8168334522193959
03ef53e2d3e1436eb3b2042a4825adec,6.469666666666667,59.64,18.52,23.0,0.0,0.0,0.0,1.0,6.0,13.617188297384919
03f1ad04292f47b2b1299cc92f8f2a5d,10.107333333333333,57.349999999999994,17.37,20.0,0.0,0.0,0.0,3.0,7.0,16.6627341659482
03f75ac6db7a457dbd6086e6b86a4fd1,0.6839999999999999,8.52,1.96,26.0,2.0,2.0,2.0,0.0,0.0,2.109437905192298
03fbbeecf81b468684b50dbe63ac4587,0.42466666666666664,3.41,0.31,23.0,7.0,0.0,0.0,0.0,0.0,0.9534356508070615
03fe8e9f855846c88fd01c4b7b147db7,1.9269999999999998,26.01,9.36,26.0,0.0,1.0,1.0,0.0,1.0,5.589789429134963
03ff3cf4aec84162be697c28346bdd5a,1.2346666666666668,9.41,0.64,22.0,5.0,3.0,3.0,0.0,0.0,2.7888246607676406
040704e99ab84cd08977858fab9b9276,4.810666666666666,35.03,12.63,23.0,0.0,0.0,0.0,3.0,2.0,9.729225412458938
0409252539634eca8a8d1b5407caa582,3.320666666666667,91.77,3.42,27.0,2.0,0.0,0.0,0.0,1.0,16.735518069586945
0409df7f3af74e8c813d975fbd4ceb02,2.14,28.85,16.0,27.0,0.0,0.0,0.0,2.0,1.0,6.760322885575909
040b2e6d3e914d609f6764b34b5a3a88,2.8123333333333336,33.0,21.42,27.0,0.0,0.0,0.0,0.0,3.0,8.724800830977742
0414fcebbd7f4a19bca352622b1c84e2,0.9243333333333333,8.92,2.18,23.0,6.0,1.0,1.0,0.0,0.0,2.000447679780761
04189492f0aa46f2b6fefe34ffbc7062,2.426,19.09,0.13,17.0,9.0,1.0,1.0,2.0,0.0,4.793653563072599
041967ceb80841ddbd306958d4f744ac,4.647,35.47,13.95,24.0,0.0,0.0,0.0,0.0,4.0,10.022760356928314
041f00ddd6f340b18c174a0c997c9955,1.0273333333333334,10.23,0.23,18.0,11.0,0.0,0.0,0.0,0.0,2.139651813977562
041fd7c6b796430a867c4e03d2ff8f4d,2.904333333333333,13.95,0.5700000000000001,10.0,15.0,3.0,3.0,0.0,0.0,3.434622584630016
042d7ab61d1143fe9230bcb1af34aa5a,1.371,15.96,11.93,27.0,0.0,0.0,0.0,1.0,0.0,4.218002755022726
04326bc8a2e94fe09557d30388647e52,0.4076666666666667,7.38,0.06,27.0,2.0,1.0,1.0,0.0,0.0,1.5803353710707961
04362cece3104f4ebcb3d49ef0bc7e9c,5.030666666666666,113.89,0.51,19.0,7.0,3.0,3.0,0.0,1.0,20.710428313280737
04369aa7ac9a4440a794c471ae7c3f77,0.32233333333333325,5.06,0.05,25.0,4.0,1.0,1.0,0.0,0.0,1.0320675042521847
043702ae29bc426e9f65ef7beb6cd08a,1.8983333333333334,31.11,25.84,28.0,0.0,0.0,0.0,0.0,2.0,7.257404344260554
043bcfeacb874bbc837300701ce25870,11.849666666666668,57.84,6.16,15.0,0.0,3.0,3.0,4.0,7.0,15.790731127475699
04452c214f5f401bb1418313c1526cbb,4.609666666666667,58.31,11.54,25.0,0.0,0.0,0.0,0.0,4.0,12.413960295968609
044f41cfd98940119477d73c81f973a3,0.40533333333333327,6.27,0.18,24.0,5.0,1.0,1.0,0.0,0.0,1.285561016224738
0454292436bd4cee98e8ec873e30433e,4.634666666666666,31.2,8.32,22.0,0.0,3.0,3.0,2.0,3.0,8.742789633447247
0456cf6870f849cc9e1ac5ea9e02dccd,1.0633333333333332,17.61,14.29,28.0,0.0,0.0,0.0,1.0,0.0,4.0700583180887815
04698a1182a24807ad4c36f12b67c5ef,3.0056666666666674,26.87,9.01,25.0,0.0,1.0,1.0,3.0,1.0,7.238177844302194
046a2f9c32c14e7e9ad508f811ebfa2e,1.725,12.5,1.89,23.0,1.0,5.0,5.0,0.0,0.0,3.513467439478536
0471fe94846d40e9b5bc8ec77293720c,1.1636666666666668,8.68,0.45,22.0,4.0,4.0,4.0,0.0,0.0,2.5564232601542085
047a2de0c17849c89d04248c357cab52,0.7740000000000001,9.29,0.88,24.0,5.0,1.0,1.0,0.0,0.0,1.9822724681362633
047ad0135cfe4c0ea5ba019da4de9c52,5.718333333333334,55.93000000000001,9.25,23.0,0.0,1.0,1.0,2.0,3.0,13.230834175837355
047db31ef98140149f97667abee20860,0.30600000000000005,2.5,0.05,22.0,8.0,0.0,0.0,0.0,0.0,0.6550683038879387
0485b8cb0bfc4d938895bbd6d8cbd7df,0.8866666666666668,7.41,0.19,22.0,6.0,2.0,2.0,0.0,0.0,1.858145781989787
048bf07732684843b6334f8f157af033,0.5076666666666667,15.23,15.23,29.0,0.0,0.0,0.0,1.0,0.0,2.7806048502678933
0494aa6671414fab9837fa3cd45e72bc,5.030333333333333,21.130000000000003,3.89,16.0,2.0,5.0,5.0,2.0,1.0,6.617073258302882
04a19ef08c9c4648a587d64ff72bf6df,7.927999999999999,53.099999999999994,10.3,20.0,0.0,0.0,0.0,1.0,6.0,13.471705060658772
04aa84f9a46a4920b70386c3fe60165d,2.009333333333333,30.36,29.92,28.0,0.0,0.0,0.0,0.0,2.0,7.646981344175029
04aeb750695a4d9eb3de6ce2ddb7b1e7,0.5026666666666666,5.64,0.71,25.0,4.0,1.0,1.0,0.0,0.0,1.4061268234686946
04bd9be0d1374492800aca71e512ed51,5.596,103.66,0.48,16.0,9.0,2.0,2.0,0.0,1.0,18.803923031625885
04c143b7068e4c32995e1031173bea43,0.5526666666666668,4.17,0.37,24.0,6.0,0.0,0.0,0.0,0.0,1.2782043798945493
04c3b99e274c40b4898ed7653e09cb62,5.3293333333333335,63.33,18.57,25.0,0.0,0.0,0.0,2.0,3.0,13.887506897067306
04c4f933a8864cccbd4560e090355657,1.094,17.68,15.14,28.0,0.0,0.0,0.0,2.0,0.0,4.176687847961629
04c66db4925042a5bb103fec87225370,2.976,33.44,23.91,27.0,0.0,0.0,0.0,0.0,3.0,9.179717747895875
04c769db13764e6784ecd8e3fc25e207,0.21933333333333332,2.62,0.72,26.0,4.0,0.0,0.0,0.0,0.0,0.6574031111690245
04ca4f4a66934cec9d3bbd8833572cf7,4.406333333333334,29.8,8.81,22.0,0.0,1.0,1.0,4.0,1.0,8.028533375462766
04ca68b26ef14fbc96eb01ab1f2d1fc2,0.9553333333333334,6.19,0.49,22.0,6.0,2.0,2.0,0.0,0.0,1.8648855624191902
04cb9d0033f142efa2a367f4ef273460,1.9226666666666667,18.03,9.71,26.0,0.0,1.0,1.0,2.0,0.0,5.12549942618435
04cfc7c495c1419f9a316c2a9876af97,3.603,29.76,9.02,23.0,0.0,1.0,1.0,0.0,2.0,7.509560871499652
04dc393b52714269877cf4ceda3f78f8,1.4643333333333335,11.43,1.75,23.0,3.0,3.0,3.0,0.0,0.0,3.128546741323147
04dc7c54fc8147069875a5def52d711e,6.962,34.25,9.37,18.0,0.0,1.0,1.0,2.0,3.0,9.694028876688419
04e0842b079c4113a759aa6e09ea17ed,8.451333333333332,34.39,7.25,15.0,0.0,4.0,4.0,5.0,4.0,10.161651960912293
04e0eff0b4704fc291bbe1275f01fb7a,6.019666666666667,19.67,7.68,18.0,0.0,1.0,1.0,7.0,0.0,7.807840658410394
04e34b1c5fe64fbcb76bfe47ebbbf015,4.663666666666667,31.42,11.8,24.0,0.0,0.0,0.0,1.0,4.0,9.929984714831217
04e39b3e8fc449cfbcafd7dba2429f1c,4.516666666666667,43.16,10.81,23.0,0.0,0.0,0.0,2.0,2.0,9.76538938727266
04e44377fe9046a3b5b781d1cc74d064,0.2176666666666667,4.44,0.27,27.0,3.0,0.0,0.0,0.0,0.0,0.8645815544920074
04e4f53f9be74c09a9751838010386e5,7.216333333333334,29.23,6.74,17.0,0.0,3.0,3.0,3.0,4.0,9.533491773862233
04e5255c9e754c66b83c06ec70f62203,3.118666666666667,15.96,2.72,19.0,2.0,6.0,6.0,1.0,0.0,4.6894031186490475
04ea45ec66574a618b0918834ee08fed,0.7006666666666667,21.02,21.02,29.0,0.0,0.0,0.0,0.0,1.0,3.8377093862528646
04ec49d81d154a70b3f0d5f280da3756,0.5153333333333333,6.41,0.16,24.0,5.0,1.0,1.0,0.0,0.0,1.4142153504580781
04f1f44632cd409cace939fa62b5fc7a,24.402666666666665,628.41,12.19,24.0,0.0,0.0,0.0,1.0,4.0,114.37126959986522
04f2e86f182d4fc4b7b1a1858c280a38,9.434333333333333,57.06,11.96,18.0,0.0,0.0,0.0,3.0,6.0,14.140548612323046
04f59344d54947ed8aa82c25effc9487,0.2,3.93,0.63,27.0,3.0,0.0,0.0,0.0,0.0,0.7592055739049046
04fa747cd2d841bcaf08f0a64e82bbef,0.5723333333333332,9.93,0.19,25.0,4.0,1.0,1.0,0.0,0.0,1.9257182866505242
04fad15f96d446f483823ad08857e752,6.028666666666666,80.86,21.24,26.0,0.0,0.0,0.0,0.0,4.0,17.732066362137957
04fb6b47e11640139f3ef5d74d7a79a1,2.8880000000000003,26.880000000000003,10.8,25.0,0.0,0.0,0.0,0.0,2.0,7.0616591779005855
04fcbc5e1faf4b7bba20116ecb30ca17,1.9506666666666668,13.66,5.78,24.0,0.0,2.0,2.0,0.0,0.0,4.184392950932799
05018c82b3d241328a5b0558dada3286,4.314666666666667,37.98,12.01,25.0,0.0,0.0,0.0,0.0,4.0,10.407509468327824
05037de294c540d3ba92aa627b992066,0.78,6.49,0.74,21.0,8.0,1.0,1.0,0.0,0.0,1.5593345176488063
050a57f4d675402ba1a06c8c49a4a200,0.3556666666666667,6.7,0.81,26.0,3.0,1.0,1.0,0.0,0.0,1.280325075459578
050cdb2d5b4b4bb3b1c612e17e0e8c1b,6.309333333333334,111.46000000000001,0.93,14.0,8.0,6.0,6.0,0.0,1.0,20.150312213433583
051006a0cddf40e0a973d9317c032086,1.7273333333333334,10.31,0.54,15.0,13.0,1.0,1.0,0.0,0.0,2.4519505723393777
051066a2c1284e23a1e3a2cc1389f23f,2.5853333333333333,12.82,4.03,21.0,2.0,4.0,4.0,0.0,0.0,4.344078596270413
0514e61ffb1c4b52b8f0bf5ed2a348c7,0.26233333333333336,2.25,0.96,25.0,5.0,0.0,0.0,0.0,0.0,0.6356462002985805
0517e2aca44d4327875c3bb8478e492e,2.7599999999999993,19.52,7.09,23.0,0.0,3.0,3.0,1.0,0.0,5.405060208921726
051b92f5a9f94328a8721e86905c1d3d,8.816333333333334,38.69,20.04,21.0,0.0,0.0,0.0,0.0,9.0,14.045910064507387
051e221bbd75481c8d935f6adcee2edc,10.758333333333333,48.05,13.42,15.0,0.0,0.0,0.0,7.0,6.0,12.561059719003323
05298f5390c7417c8dbbcbef9f081800,2.501333333333333,19.48,0.21,15.0,10.0,4.0,4.0,1.0,0.0,4.165927253932488
052f1e4cb527405facdb09a0b7e70861,6.265666666666666,33.25,8.98,20.0,0.0,1.0,1.0,6.0,3.0,9.702708005689864
05313b089485492aa50683d7f00fcbdd,0.9556666666666668,7.48,1.71,23.0,5.0,2.0,2.0,0.0,0.0,1.9864205953446004
0537e8df8a5a418ab1fd28c2063ad6f8,6.525666666666667,38.74,8.88,20.0,0.0,1.0,1.0,3.0,3.0,10.732810051854797
0538071eb35247af8c2816ec75a3c87c,5.557333333333333,37.43,7.17,21.0,0.0,1.0,1.0,3.0,2.0,10.140626700803923
053ba80f39aa4e4394ecf2d64d8ca85f,1.049,4.6,0.47,17.0,13.0,0.0,0.0,0.0,0.0,1.5111045286649512
053de26a38684d628b83fef38eae0c69,0.27099999999999996,3.71,0.93,26.0,4.0,0.0,0.0,0.0,0.0,0.812231281823357
05417c4386804c4fa74e34a3ca632f49,0.6213333333333332,4.0,0.46,21.0,9.0,0.0,0.0,0.0,0.0,1.1569839903918242
054244238c794ca380a197a21b2fd6e6,0.5706666666666667,6.85,1.1,25.0,4.0,1.0,1.0,0.0,0.0,1.5296470932489807
054a387e28fb4939abfe484ea801ff3f,6.165333333333334,37.129999999999995,7.57,20.0,0.0,2.0,2.0,2.0,4.0,10.116449811154565
054cfa16ec4a4757a41b1a4d0fb8add7,4.441666666666666,31.830000000000002,6.61,23.0,0.0,1.0,1.0,1.0,3.0,9.120826521581343
0552370c278345298835cc70e616c96c,2.159666666666667,29.62,12.07,27.0,0.0,0.0,0.0,0.0,2.0,6.989436602687552
0555eeabf1284cfd85c306caf9360d05,3.401333333333333,35.98,17.72,26.0,0.0,0.0,0.0,2.0,2.0,9.304262179917528
055640cd12d04eb4b8a51ec67d451fc7,7.107666666666668,28.18,3.83,13.0,3.0,4.0,4.0,1.0,4.0,8.284786091065516
055a06b9a6ad42fcaa1fe7706b5e21aa,1.8943333333333332,19.79,18.27,27.0,0.0,0.0,0.0,3.0,0.0,5.783731454712424
055a2a48b6f84b5ba3427e05e6beeb3f,0.6763333333333333,9.66,1.32,25.0,3.0,2.0,2.0,0.0,0.0,2.0114610975921052
055eab487b874f38b65f3edf31b5eb41,1.7033333333333336,10.91,0.76,17.0,10.0,2.0,2.0,0.0,0.0,2.696528206382439
055fe39c422643d89a93cf05cf610b2e,1.2113333333333334,7.84,0.67,18.0,10.0,2.0,2.0,0.0,0.0,1.9606169566171545
0561e602225b441aac45ff6e5bb74037,7.715333333333334,186.0,3.49,23.0,2.0,3.0,3.0,1.0,1.0,33.86211877328547
056495e7cd754a6c81b25d4ae5ca5e02,1.7156666666666667,8.22,1.22,18.0,6.0,6.0,6.0,0.0,0.0,2.5980054462703843
0565285a6b374513b887f9a6af7fa5bb,3.1913333333333336,29.16,13.19,26.0,0.0,0.0,0.0,0.0,3.0,8.599317428138416
056b230b94304920a5c289974acaeb0c,1.0159999999999998,15.99,0.55,22.0,7.0,0.0,0.0,1.0,0.0,3.0032047250711456
05703c17280649238ea5005898dc7076,4.328333333333333,49.34,16.68,25.0,0.0,0.0,0.0,2.0,3.0,11.013812357384621
05746077fd824d72899e035cf893ce0e,0.8896666666666667,9.23,0.1,23.0,4.0,3.0,3.0,0.0,0.0,2.276366559375638
0578d2389a8f4e4a81f4d2648b85293e,2.0833333333333335,24.65,17.84,27.0,0.0,0.0,0.0,1.0,2.0,6.422159553711924
057f6741e0e0438e827cc0b18c601160,4.014666666666667,38.540000000000006,10.36,24.0,0.0,0.0,0.0,2.0,2.0,9.107188798750794
0580b842b328497ea4bd463af56c17e2,3.0076666666666663,62.87,27.36,28.0,0.0,0.0,0.0,0.0,2.0,12.359311353244438
0581b31e87c64c92a64e1eb91bca5dc7,3.574333333333333,25.16,12.71,25.0,0.0,0.0,0.0,0.0,4.0,8.349074978014375
058406afd91541fbae0060827c0ac156,1.9193333333333333,33.67,23.91,28.0,0.0,0.0,0.0,0.0,2.0,7.41583065932712
0585b57db9514fc786b29008e693a49d,5.929,41.86,24.82,24.0,0.0,0.0,0.0,0.0,6.0,12.355574017840887
058815f9957648d5ade6e9f8643e5e0a,0.228,4.91,0.39,27.0,3.0,0.0,0.0,0.0,0.0,0.92981792804309
05894078f0a84797a81049d3c3f04402,1.279,12.29,0.98,23.0,4.0,2.0,2.0,0.0,0.0,3.010020449008325
058b4e5020734ba7b48b0b43119bab0f,1.1190000000000002,8.37,1.48,21.0,7.0,2.0,2.0,0.0,0.0,2.066351690866012
058e689c3b554eaf868897c8cef80c82,0.41333333333333333,5.0,0.24,24.0,6.0,0.0,0.0,0.0,0.0,1.2100166238052505
058e76ac9080489993e6adfbb943fd8d,8.513666666666666,53.4,10.97,21.0,0.0,0.0,0.0,0.0,7.0,15.165746677920298
058f0ba7688348b5b95581e513879743,0.616,5.36,0.18,21.0,8.0,1.0,1.0,0.0,0.0,1.4220640656793742
05929d20f3c24ffe90b919936b714dc1,3.5806666666666667,80.84,0.17,17.0,11.0,1.0,1.0,0.0,1.0,14.669545495940604
059de3bbf78b497fa190ecbc20d26521,6.0023333333333335,28.18,10.31,19.0,0.0,0.0,0.0,1.0,3.0,8.956143598721468
059df2ccba4a442eb5537fbd8519569b,0.36633333333333334,3.69,0.35000000000000003,25.0,5.0,0.0,0.0,0.0,0.0,1.034912900993933
05a009c95e8d477cbed5c1661343bbb9,2.7736666666666667,29.75,16.28,26.0,0.0,0.0,0.0,2.0,2.0,7.467580729662249
05a490c5df01453fb33e6ddd7e1744be,1.2096666666666667,8.04,0.19,15.0,13.0,2.0,2.0,0.0,0.0,1.9076732231796882
05a4da5c46034e42abb4495507d293bd,5.358999999999999,55.589999999999996,21.96,25.0,0.0,0.0,0.0,0.0,5.0,13.174646066043566
05a4f70725804ceab1daa9dc73734827,5.062666666666667,29.15,10.66,22.0,0.0,0.0,0.0,1.0,4.0,9.25706735915614
05aca359cfb04309a05362db256954ae,1.1426666666666667,6.02,1.28,19.0,10.0,1.0,1.0,0.0,0.0,1.819448444908006
05ad6da25fcf4ea483562a4233cc345f,0.37266666666666665,6.9,1.28,27.0,2.0,1.0,1.0,0.0,0.0,1.3656119844062675
05b0cd60c07e4ffdb1829da2010b55ee,1.8373333333333333,9.64,0.46,18.0,7.0,5.0,5.0,0.0,0.0,3.215636294982565
05b1e22c61c849c4bddd497795f2ac37,2.999,32.92,27.77,27.0,0.0,0.0,0.0,0.0,3.0,9.177178722807183
05bbe7decb6d43b684221df448979612,2.546666666666667,47.620000000000005,9.32,27.0,0.0,1.0,1.0,1.0,1.0,9.356268536096012
05bedc6bbcc64a41b1745f6efe00776d,38.297333333333334,919.16,19.65,23.0,0.0,0.0,0.0,1.0,6.0,167.3554311973901
05beec1cbeb8481d9bfb5844343ba374,5.4383333333333335,31.91,18.32,24.0,0.0,0.0,0.0,1.0,5.0,11.244827495444243
05c001b0be8a436dba8f7fdb7ac9273b,1.0526666666666666,12.17,0.18,21.0,7.0,1.0,1.0,0.0,0.0,2.7837693787422455
05c64ce569db467a939173b41889a77a,34.35333333333333,693.68,17.43,18.0,0.0,0.0,0.0,3.0,9.0,125.65697352476025
05cf6d57cbb042e29569cd3ca842ba42,1.0403333333333333,10.15,0.98,21.0,7.0,1.0,1.0,0.0,0.0,2.357746561989798
05dedca5b2034055a64979a2c28b3477,3.523333333333333,22.9,11.73,23.0,0.0,0.0,0.0,2.0,1.0,6.759684410779347
05e14ffbb5234affb70068da5fafbb25,12.475333333333333,60.0,16.99,18.0,0.0,0.0,0.0,3.0,9.0,17.4840352269175
05e3b4ecea3b45adb9734a2793eeb26f,2.0060000000000002,7.04,0.88,16.0,9.0,5.0,5.0,0.0,0.0,2.5514682723537025
05e42f14818d4e82911557052b334e05,0.4946666666666666,3.41,1.1,22.0,8.0,0.0,0.0,0.0,0.0,0.8977701623287644
05e6bcb70fe14e0da4730527ca35a4ae,3.583666666666667,21.91,4.01,22.0,1.0,2.0,2.0,1.0,2.0,6.806647097701164
05e96e45ce6045edbf84b14a6b557a18,1.6446666666666667,30.93,18.41,28.0,0.0,0.0,0.0,1.0,1.0,6.471276446774215
05ea8d8a95eb4b209a6e048878470df1,4.451,36.23,16.28,25.0,0.0,0.0,0.0,1.0,4.0,10.542535633622819
05f33951bb1047f2a5b277d84c675cab,3.344666666666667,34.5,13.0,26.0,0.0,0.0,0.0,0.0,3.0,9.14322954085599
05f4d69f73024172a23a350e611166b4,2.5913333333333335,17.64,4.18,23.0,1.0,2.0,2.0,1.0,0.0,5.192106564267788
05f5d803302a40d78b0724c86022c7cc,0.9716666666666666,5.61,0.1,15.0,14.0,1.0,1.0,0.0,0.0,1.4576482791630931
05f7979ead604ba1947685f603023b1e,0.6246666666666666,6.11,0.87,22.0,7.0,1.0,1.0,0.0,0.0,1.3189801005879986
05fc000adcf544ed9a726f45adac5896,7.4816666666666665,34.230000000000004,12.63,19.0,0.0,0.0,0.0,2.0,6.0,10.62635632992677
05fc9b1280454d84a712d8cb763c7c79,6.190666666666667,26.96,9.94,20.0,0.0,1.0,1.0,5.0,3.0,9.33311824054287
0607b32041f94d65a07835fc9a13416a,6.089,35.21,11.81,22.0,0.0,0.0,0.0,1.0,4.0,11.370710816952414
060c0b9181674d03aa181b75353b9422,0.362,6.51,0.18,23.0,6.0,1.0,1.0,0.0,0.0,1.2270862600710568
060f8becdb7543ed82d9ef1afd10e274,8.66,65.37,17.22,22.0,0.0,0.0,0.0,1.0,7.0,16.416135040111374
0610b486422d4921ae7d2bf64640c50b,2.567,32.28,21.51,27.0,0.0,0.0,0.0,0.0,3.0,7.978769739234498
